id,qtr,ydstogo,ScoreDiff,PlayType
7673,3,medium,winning,Pass
7677,3,medium,winning,Pass
7679,3,medium,winning,Pass
7681,3,medium,winning,Pass
7682,3,medium,winning,Pass
7683,3,medium,winning,Pass
7692,3,medium,winning,Pass
7702,3,medium,winning,Pass
7703,3,medium,winning,Pass
7707,3,medium,winning,Pass
7709,3,medium,winning,Pass
7710,3,medium,winning,Pass
7713,3,medium,winning,Pass
7714,3,medium,winning,Run
7720,3,medium,winning,Pass
7721,3,medium,winning,Pass
7724,3,medium,winning,Pass
7725,3,medium,winning,Pass
7726,3,medium,winning,Pass
7729,3,medium,winning,Pass
7730,3,medium,winning,Run
7731,3,medium,winning,Pass
7733,3,medium,winning,Pass
7734,3,medium,winning,Pass
7737,3,medium,winning,Run
7739,3,medium,winning,Pass
7742,3,medium,winning,Pass
7744,3,medium,winning,Pass
7747,3,medium,winning,Pass
7750,3,medium,winning,Pass
7752,3,medium,winning,Pass
7759,3,medium,winning,Pass
7760,3,medium,winning,Pass
7763,3,medium,winning,Pass
7765,3,medium,winning,Pass
7766,3,medium,winning,Run
7767,3,medium,winning,Pass
7770,3,medium,winning,Pass
7775,3,medium,winning,Pass
7777,3,medium,winning,Pass
7778,3,medium,winning,Pass
7779,3,medium,winning,Pass
7780,3,medium,winning,Pass
7786,3,medium,winning,Pass
7787,3,medium,winning,Pass
7791,3,medium,winning,Pass
7792,3,medium,winning,Pass
7795,3,medium,winning,Pass
7796,3,medium,winning,Pass
7797,3,medium,winning,Pass
7806,3,medium,winning,Run
7808,3,medium,winning,Run
7809,3,medium,winning,Pass
7811,3,medium,winning,Pass
7812,3,medium,winning,Pass
7813,3,medium,winning,Pass
7814,3,medium,winning,Run
7816,3,medium,winning,Run
7829,4,medium,losing,Pass
7830,4,medium,losing,Pass
7836,4,medium,losing,Pass
7838,4,medium,losing,Run
7850,4,medium,losing,Pass
7851,4,medium,losing,Run
7853,4,medium,losing,Pass
7854,4,medium,losing,Pass
7857,4,medium,losing,Pass
7860,4,medium,losing,Pass
7862,4,medium,losing,Pass
7872,4,medium,losing,Pass
7873,4,medium,losing,Pass
7877,4,medium,losing,Run
7881,4,medium,losing,Pass
7885,4,medium,losing,Pass
7890,4,medium,losing,Pass
7897,4,medium,losing,Pass
7898,4,medium,losing,Pass
7903,4,medium,losing,Pass
7905,4,medium,losing,Pass
7906,4,medium,losing,Pass
7910,4,medium,losing,Pass
7912,4,medium,losing,Pass
7915,4,medium,losing,Pass
7916,4,medium,losing,Pass
7917,4,medium,losing,Pass
7918,4,medium,losing,Pass
7919,4,medium,losing,Run
7924,4,medium,losing,Pass
7926,4,medium,losing,Run
7928,4,medium,losing,Run
7929,4,medium,losing,Pass
7932,4,medium,losing,Run
7933,4,medium,losing,Pass
7934,4,medium,losing,Pass
7935,4,medium,losing,Pass
7936,4,medium,losing,Pass
7938,4,medium,losing,Pass
7939,4,medium,losing,Pass
7942,4,medium,losing,Pass
7947,4,medium,losing,Pass
7950,4,medium,losing,Pass
7954,4,medium,losing,Pass
7956,4,medium,losing,Pass
7961,4,medium,losing,Pass
7962,4,medium,losing,Run
7964,4,medium,losing,Pass
7966,4,medium,losing,Pass
7968,4,medium,losing,Pass
7969,4,medium,losing,Pass
7973,4,medium,losing,Pass
7978,4,medium,losing,Pass
7981,4,medium,losing,Pass
7982,4,medium,losing,Pass
7985,4,medium,losing,Pass
7989,4,medium,losing,Pass
7992,4,medium,losing,Pass
7996,4,medium,losing,Pass
7997,4,medium,losing,Pass
7999,4,medium,losing,Pass
8001,4,medium,losing,Pass
8009,4,medium,losing,Pass
8010,4,medium,losing,Pass
8016,4,medium,losing,Pass
8018,4,medium,losing,Pass
8025,4,medium,losing,Pass
8027,4,medium,losing,Pass
8028,4,medium,losing,Pass
8034,4,medium,losing,Pass
8038,4,medium,losing,Pass
8039,4,medium,losing,Pass
8040,4,medium,losing,Pass
8047,4,medium,losing,Pass
8048,4,medium,losing,Pass
8052,4,medium,losing,Pass
8053,4,medium,losing,Pass
8057,4,medium,losing,Run
8060,4,medium,losing,Pass
8061,4,medium,losing,Pass
8062,4,medium,losing,Pass
8064,4,medium,losing,Pass
8065,4,medium,losing,Pass
8066,4,medium,losing,Run
8067,4,medium,losing,Run
8069,4,medium,losing,Pass
8070,4,medium,losing,Pass
8071,4,medium,losing,Pass
8073,4,medium,losing,Pass
8083,4,medium,losing,Pass
8086,4,medium,losing,Pass
8088,4,medium,losing,Pass
8090,4,medium,losing,Run
8095,4,medium,losing,Pass
8097,4,medium,losing,Pass
8099,4,medium,losing,Pass
8106,4,medium,losing,Pass
8109,4,medium,losing,Pass
8112,4,medium,losing,Pass
8113,4,medium,losing,Pass
8114,4,medium,losing,Pass
8117,4,medium,losing,Pass
8121,4,medium,losing,Pass
8122,4,medium,losing,Pass
8127,4,medium,losing,Pass
8128,4,medium,losing,Pass
8134,4,medium,losing,Pass
8137,4,medium,losing,Pass
8138,4,medium,losing,Pass
8140,4,medium,losing,Pass
8142,4,medium,losing,Pass
8165,4,medium,losing,Pass
8170,4,medium,losing,Pass
8171,4,medium,losing,Pass
8177,4,medium,losing,Pass
8179,4,medium,losing,Pass
8183,4,medium,losing,Run
8185,4,medium,losing,Pass
8188,4,medium,losing,Pass
8189,4,medium,losing,Pass
8190,4,medium,losing,Pass
8191,4,medium,losing,Pass
8202,4,medium,losing,Pass
8206,4,medium,losing,Pass
8218,4,medium,losing,Pass
8219,4,medium,losing,Pass
8224,4,medium,losing,Pass
8225,4,medium,losing,Pass
8230,4,medium,losing,Pass
8234,4,medium,losing,Pass
8236,4,medium,losing,Pass
8242,4,medium,losing,Pass
8250,4,medium,losing,Pass
8252,4,medium,losing,Pass
8255,4,medium,losing,Pass
8263,4,medium,losing,Pass
8264,4,medium,losing,Run
8269,4,medium,losing,Pass
8273,4,medium,losing,Pass
8274,4,medium,losing,Pass
8281,4,medium,losing,Pass
8285,4,medium,losing,Pass
8288,4,medium,losing,Pass
8290,4,medium,losing,Pass
8294,4,medium,losing,Pass
8304,4,medium,losing,Pass
8308,4,medium,losing,Pass
8318,4,medium,losing,Pass
8322,4,medium,losing,Pass
8323,4,medium,losing,Pass
8327,4,medium,losing,Pass
8328,4,medium,losing,Pass
8330,4,medium,losing,Pass
8333,4,medium,losing,Pass
8336,4,medium,losing,Pass
8340,4,medium,losing,Pass
8341,4,medium,losing,Pass
8349,4,medium,losing,Pass
8350,4,medium,losing,Run
8360,4,medium,losing,Pass
8361,4,medium,losing,Pass
8362,4,medium,losing,Pass
8368,4,medium,losing,Pass
8370,4,medium,losing,Pass
8372,4,medium,losing,Pass
8375,4,medium,losing,Pass
8376,4,medium,losing,Pass
8383,4,medium,losing,Pass
8386,4,medium,losing,Pass
8388,4,medium,losing,Pass
8390,4,medium,losing,Pass
8393,4,medium,losing,Pass
8400,4,medium,losing,Pass
8405,4,medium,losing,Pass
8424,4,medium,losing,Pass
8435,4,medium,losing,Run
8441,4,medium,losing,Run
8443,4,medium,losing,Pass
8454,4,medium,losing,Pass
8463,4,medium,losing,Run
8470,4,medium,losing,Pass
8471,4,medium,losing,Pass
8485,4,medium,losing,Pass
8487,4,medium,losing,Pass
8490,4,medium,losing,Pass
8497,4,medium,losing,Pass
8502,4,medium,losing,Pass
8510,4,medium,losing,Pass
8513,4,medium,losing,Pass
8523,4,medium,losing,Pass
8524,4,medium,losing,Pass
8527,4,medium,losing,Pass
8529,4,medium,losing,Pass
8535,4,medium,losing,Pass
8541,4,medium,losing,Pass
8543,4,medium,losing,Pass
8544,4,medium,losing,Pass
8546,4,medium,losing,Pass
8548,4,medium,losing,Pass
8554,4,medium,losing,Pass
8555,4,medium,losing,Pass
8564,4,medium,losing,Run
8567,4,medium,losing,Pass
8574,4,medium,losing,Pass
8576,4,medium,losing,Pass
8578,4,medium,losing,Pass
8582,4,medium,losing,Pass
8586,4,medium,losing,Pass
8592,4,medium,losing,Pass
8595,4,medium,losing,Pass
8598,4,medium,losing,Pass
8602,4,medium,losing,Pass
8606,4,medium,losing,Pass
8612,4,medium,losing,Pass
8616,4,medium,losing,Pass
8620,4,medium,losing,Pass
8624,4,medium,losing,Pass
8625,4,medium,losing,Pass
8627,4,medium,losing,Pass
8633,4,medium,losing,Pass
8638,4,medium,losing,Pass
8641,4,medium,losing,Pass
8642,4,medium,losing,Pass
8645,4,medium,losing,Pass
8646,4,medium,losing,Pass
8651,4,medium,losing,Pass
8652,4,medium,losing,Run
8655,4,medium,losing,Pass
8660,4,medium,losing,Pass
8662,4,medium,losing,Pass
8663,4,medium,losing,Pass
8666,4,medium,losing,Pass
8667,4,medium,losing,Pass
8670,4,medium,losing,Pass
8678,4,medium,losing,Pass
8679,4,medium,losing,Pass
8680,4,medium,losing,Pass
8681,4,medium,losing,Pass
8686,4,medium,losing,Run
8690,4,medium,losing,Pass
8702,4,medium,losing,Pass
8703,4,medium,losing,Pass
8705,4,medium,losing,Run
8711,4,medium,losing,Pass
8712,4,medium,losing,Pass
8713,4,medium,losing,Pass
8715,4,medium,losing,Pass
8722,4,medium,losing,Pass
8727,4,medium,losing,Pass
8729,4,medium,losing,Pass
8732,4,medium,losing,Pass
8734,4,medium,losing,Run
8736,4,medium,losing,Pass
8738,4,medium,losing,Pass
8745,4,medium,losing,Pass
8746,4,medium,losing,Pass
8751,4,medium,losing,Pass
8752,4,medium,losing,Pass
8761,4,medium,losing,Pass
8765,4,medium,losing,Pass
8772,4,medium,losing,Pass
8773,4,medium,losing,Pass
8775,4,medium,losing,Pass
8778,4,medium,losing,Pass
8780,4,medium,losing,Pass
8782,4,medium,losing,Pass
8789,4,medium,losing,Pass
8794,4,medium,losing,Pass
8799,4,medium,losing,Pass
8800,4,medium,losing,Pass
8801,4,medium,losing,Pass
8802,4,medium,losing,Pass
8803,4,medium,losing,Pass
8807,4,medium,losing,Pass
8815,4,medium,losing,Pass
8819,4,medium,losing,Pass
8820,4,medium,losing,Pass
8822,4,medium,losing,Pass
8829,4,medium,losing,Pass
8830,4,medium,losing,Pass
8833,4,medium,losing,Pass
8835,4,medium,losing,Pass
8837,4,medium,losing,Pass
8843,4,medium,losing,Pass
8845,4,medium,losing,Pass
8846,4,medium,losing,Pass
8851,4,medium,losing,Pass
8869,4,medium,losing,Pass
8870,4,medium,losing,Pass
8871,4,medium,losing,Pass
8872,4,medium,losing,Pass
8880,4,medium,losing,Pass
8882,4,medium,losing,Pass
8885,4,medium,losing,Pass
8888,4,medium,losing,Pass
8890,4,medium,losing,Pass
8893,4,medium,losing,Pass
8895,4,medium,losing,Pass
8898,4,medium,losing,Pass
8900,4,medium,losing,Pass
8910,4,medium,losing,Pass
8911,4,medium,losing,Pass
8913,4,medium,losing,Pass
8915,4,medium,losing,Pass
8919,4,medium,losing,Pass
8923,4,medium,losing,Pass
8926,4,medium,losing,Run
8929,4,medium,losing,Pass
8933,4,medium,losing,Pass
8937,4,medium,losing,Run
8941,4,medium,losing,Pass
8943,4,medium,losing,Pass
8945,4,medium,losing,Pass
8946,4,medium,losing,Pass
8948,4,medium,losing,Pass
8950,4,medium,losing,Pass
8953,4,medium,losing,Pass
8956,4,medium,losing,Pass
8958,4,medium,losing,Pass
8961,4,medium,losing,Pass
8963,4,medium,losing,Pass
8966,4,medium,losing,Run
8967,4,medium,losing,Run
8976,4,medium,losing,Pass
8978,4,medium,losing,Pass
8979,4,medium,losing,Pass
8988,4,medium,losing,Pass
8994,4,medium,losing,Pass
8998,4,medium,losing,Pass
9000,4,medium,losing,Pass
9008,4,medium,losing,Pass
9012,4,medium,losing,Pass
9014,4,medium,losing,Pass
9015,4,medium,losing,Pass
9019,4,medium,losing,Pass
9022,4,medium,losing,Pass
9031,4,medium,losing,Pass
9036,4,medium,losing,Pass
9039,4,medium,losing,Pass
9040,4,medium,losing,Pass
9041,4,medium,losing,Pass
9042,4,medium,losing,Pass
9045,4,medium,losing,Run
9046,4,medium,losing,Pass
9050,4,medium,losing,Pass
9051,4,medium,losing,Pass
9052,4,medium,losing,Pass
9059,4,medium,losing,Pass
9062,4,medium,losing,Pass
9064,4,medium,losing,Pass
9065,4,medium,losing,Pass
9080,4,medium,losing,Pass
9082,4,medium,losing,Pass
9089,4,medium,losing,Pass
9091,4,medium,losing,Pass
9095,4,medium,losing,Pass
9098,4,medium,losing,Pass
9105,4,medium,losing,Pass
9107,4,medium,losing,Pass
9112,4,medium,losing,Pass
9119,4,medium,losing,Pass
9122,4,medium,losing,Run
9124,4,medium,losing,Pass
9131,4,medium,losing,Pass
9137,4,medium,losing,Pass
9139,4,medium,losing,Pass
9141,4,medium,losing,Pass
9142,4,medium,losing,Pass
9145,4,medium,losing,Pass
9146,4,medium,losing,Pass
9147,4,medium,losing,Pass
9159,4,medium,losing,Pass
9163,4,medium,losing,Run
9166,4,medium,losing,Pass
9168,4,medium,losing,Pass
9170,4,medium,losing,Pass
9173,4,medium,losing,Pass
9177,4,medium,losing,Pass
9179,4,medium,losing,Pass
9186,4,medium,losing,Pass
9193,4,medium,losing,Pass
9194,4,medium,losing,Pass
9197,4,medium,losing,Pass
9198,4,medium,losing,Pass
9199,4,medium,losing,Pass
9201,4,medium,losing,Pass
9204,4,medium,losing,Pass
9206,4,medium,losing,Run
9209,4,medium,losing,Pass
9214,4,medium,losing,Pass
9218,4,medium,losing,Pass
9222,4,medium,losing,Pass
9229,4,medium,losing,Pass
9232,4,medium,losing,Pass
9233,4,medium,losing,Run
9237,4,medium,losing,Pass
9238,4,medium,losing,Pass
9240,4,medium,losing,Pass
9241,4,medium,losing,Pass
9245,4,medium,losing,Pass
9248,4,medium,losing,Pass
9252,4,medium,losing,Pass
9256,4,medium,losing,Pass
9257,4,medium,losing,Pass
9258,4,medium,losing,Pass
9263,4,medium,losing,Pass
9271,4,medium,losing,Run
9272,4,medium,losing,Pass
9273,4,medium,losing,Pass
9275,4,medium,losing,Pass
9279,4,medium,losing,Pass
9287,4,medium,losing,Run
9295,4,medium,losing,Pass
9302,4,medium,losing,Pass
9303,4,medium,losing,Pass
9306,4,medium,losing,Pass
9308,4,medium,losing,Pass
9312,4,medium,losing,Pass
9317,4,medium,losing,Pass
9322,4,medium,losing,Run
9326,4,medium,losing,Pass
9327,4,medium,losing,Pass
9328,4,medium,losing,Pass
9331,4,medium,losing,Pass
9334,4,medium,tied,Run
9339,4,medium,tied,Pass
9346,4,medium,tied,Pass
9351,4,medium,tied,Pass
9354,4,medium,tied,Pass
9355,4,medium,tied,Pass
9362,4,medium,tied,Pass
9365,4,medium,tied,Pass
9367,4,medium,tied,Pass
9368,4,medium,tied,Pass
9370,4,medium,tied,Pass
9371,4,medium,tied,Pass
9372,4,medium,tied,Pass
9373,4,medium,tied,Pass
9377,4,medium,tied,Pass
9379,4,medium,tied,Pass
9382,4,medium,tied,Pass
9383,4,medium,tied,Pass
9385,4,medium,tied,Pass
9388,4,medium,tied,Pass
9390,4,medium,tied,Run
9391,4,medium,tied,Pass
9393,4,medium,tied,Pass
9398,4,medium,tied,Pass
9403,4,medium,tied,Pass
9404,4,medium,tied,Pass
9411,4,medium,tied,Pass
9413,4,medium,tied,Pass
9414,4,medium,tied,Pass
9415,4,medium,tied,Pass
9416,4,medium,tied,Pass
9417,4,medium,tied,Pass
9421,4,medium,tied,Pass
9424,4,medium,tied,Pass
9425,4,medium,tied,Pass
9426,4,medium,tied,Run
9429,4,medium,tied,Pass
9430,4,medium,tied,Pass
9432,4,medium,tied,Pass
9434,4,medium,tied,Pass
9439,4,medium,tied,Pass
9440,4,medium,tied,Pass
9441,4,medium,tied,Pass
9445,4,medium,tied,Pass
9448,4,medium,tied,Pass
9450,4,medium,tied,Run
9453,4,medium,tied,Pass
9454,4,medium,tied,Pass
9457,4,medium,tied,Pass
9461,4,medium,tied,Pass
9464,4,medium,tied,Pass
9466,4,medium,tied,Run
9474,4,medium,tied,Pass
9475,4,medium,tied,Pass
9476,4,medium,tied,Run
9478,4,medium,tied,Pass
9483,4,medium,tied,Pass
9484,4,medium,tied,Pass
9487,4,medium,tied,Pass
9488,4,medium,tied,Pass
9494,4,medium,winning,Pass
9497,4,medium,winning,Pass
9498,4,medium,winning,Pass
9499,4,medium,winning,Run
9500,4,medium,winning,Pass
9503,4,medium,winning,Pass
9504,4,medium,winning,Pass
9506,4,medium,winning,Pass
9509,4,medium,winning,Pass
9521,4,medium,winning,Pass
9522,4,medium,winning,Pass
9524,4,medium,winning,Pass
9528,4,medium,winning,Run
9535,4,medium,winning,Pass
9538,4,medium,winning,Run
9539,4,medium,winning,Pass
9548,4,medium,winning,Pass
9552,4,medium,winning,Run
9555,4,medium,winning,Pass
9565,4,medium,winning,Pass
9566,4,medium,winning,Pass
9570,4,medium,winning,Pass
9572,4,medium,winning,Run
9573,4,medium,winning,Pass
9574,4,medium,winning,Pass
9576,4,medium,winning,Pass
9581,4,medium,winning,Pass
9589,4,medium,winning,Pass
9591,4,medium,winning,Run
9592,4,medium,winning,Pass
9595,4,medium,winning,Pass
9603,4,medium,winning,Pass
9610,4,medium,winning,Pass
9612,4,medium,winning,Pass
9623,4,medium,winning,Pass
9626,4,medium,winning,Pass
9627,4,medium,winning,Pass
9630,4,medium,winning,Pass
9633,4,medium,winning,Run
9636,4,medium,winning,Pass
9637,4,medium,winning,Pass
9639,4,medium,winning,Pass
9645,4,medium,winning,Pass
9647,4,medium,winning,Pass
9648,4,medium,winning,Pass
9649,4,medium,winning,Pass
9651,4,medium,winning,Run
9657,4,medium,winning,Run
9659,4,medium,winning,Pass
9668,4,medium,winning,Run
9671,4,medium,winning,Pass
9672,4,medium,winning,Pass
9674,4,medium,winning,Pass
9675,4,medium,winning,Pass
9677,4,medium,winning,Pass
9679,4,medium,winning,Pass
9688,4,medium,winning,Pass
9689,4,medium,winning,Pass
9695,4,medium,winning,Pass
9698,4,medium,winning,Pass
9703,4,medium,winning,Pass
9704,4,medium,winning,Pass
9705,4,medium,winning,Pass
9711,4,medium,winning,Pass
9712,4,medium,winning,Pass
9717,4,medium,winning,Run
9718,4,medium,winning,Run
9719,4,medium,winning,Pass
9725,4,medium,winning,Pass
9728,4,medium,winning,Run
9731,4,medium,winning,Run
9737,4,medium,winning,Pass
9739,4,medium,winning,Run
9742,4,medium,winning,Pass
9747,4,medium,winning,Run
9748,4,medium,winning,Pass
9749,4,medium,winning,Pass
9751,4,medium,winning,Run
9752,4,medium,winning,Pass
9759,4,medium,winning,Pass
9761,4,medium,winning,Pass
9763,4,medium,winning,Run
9766,4,medium,winning,Pass
9771,4,medium,winning,Pass
9774,4,medium,winning,Pass
9786,4,medium,winning,Pass
9789,4,medium,winning,Pass
9793,4,medium,winning,Pass
9796,4,medium,winning,Pass
9797,4,medium,winning,Pass
9800,4,medium,winning,Pass
9802,4,medium,winning,Pass
9814,4,medium,winning,Pass
9815,4,medium,winning,Pass
9817,4,medium,winning,Pass
9819,4,medium,winning,Pass
9820,4,medium,winning,Pass
9822,4,medium,winning,Pass
9828,4,medium,winning,Pass
9829,4,medium,winning,Pass
9830,4,medium,winning,Run
9831,4,medium,winning,Pass
9834,4,medium,winning,Pass
9835,4,medium,winning,Pass
9837,4,medium,winning,Pass
9839,4,medium,winning,Run
9844,4,medium,winning,Pass
9848,4,medium,winning,Pass
9849,4,medium,winning,Run
9851,4,medium,winning,Pass
9855,4,medium,winning,Pass
9859,4,medium,winning,Pass
9861,4,medium,winning,Pass
9865,4,medium,winning,Pass
9866,4,medium,winning,Run
9868,4,medium,winning,Pass
9870,4,medium,winning,Pass
9871,4,medium,winning,Pass
9872,4,medium,winning,Pass
9873,4,medium,winning,Pass
9874,4,medium,winning,Pass
9875,4,medium,winning,Pass
9877,4,medium,winning,Pass
9878,4,medium,winning,Pass
9879,4,medium,winning,Run
9882,4,medium,winning,Pass
9886,4,medium,winning,Pass
9891,4,medium,winning,Pass
9898,4,medium,winning,Run
9903,4,medium,winning,Run
9906,4,medium,winning,Pass
9910,4,medium,winning,Pass
9911,4,medium,winning,Pass
9914,4,medium,winning,Pass
9915,4,medium,winning,Run
9918,4,medium,winning,Pass
9919,4,medium,winning,Pass
9921,4,medium,winning,Pass
9922,4,medium,winning,Pass
9924,4,medium,winning,Run
9926,4,medium,winning,Pass
9927,4,medium,winning,Pass
9934,4,medium,winning,Pass
9947,4,medium,winning,Pass
9948,4,medium,winning,Run
9949,4,medium,winning,Pass
9957,4,medium,winning,Pass
9958,4,medium,winning,Pass
9963,4,medium,winning,Pass
9967,4,medium,winning,Pass
9971,4,medium,winning,Pass
9975,4,medium,winning,Pass
9984,4,medium,winning,Pass
9987,4,medium,winning,Pass
9988,4,medium,winning,Run
9989,4,medium,winning,Pass
9992,4,medium,winning,Run
9993,4,medium,winning,Run
9995,4,medium,winning,Run
9997,4,medium,winning,Pass
10001,4,medium,winning,Pass
10002,4,medium,winning,Pass
10008,4,medium,winning,Pass
10010,4,medium,winning,Run
10012,4,medium,winning,Pass
10013,4,medium,winning,Pass
10014,4,medium,winning,Pass
10024,4,medium,winning,Pass
10032,4,medium,winning,Pass
10033,4,medium,winning,Run
10034,4,medium,winning,Pass
10035,4,medium,winning,Run
10037,4,medium,winning,Pass
10038,4,medium,winning,Run
10039,4,medium,winning,Pass
10042,4,medium,winning,Pass
10045,4,medium,winning,Pass
10046,4,medium,winning,Run
10047,4,medium,winning,Pass
10054,4,medium,winning,Run
10055,4,medium,winning,Pass
10065,4,medium,winning,Pass
10071,4,medium,winning,Run
10072,4,medium,winning,Pass
10073,4,medium,winning,Pass
10078,4,medium,winning,Pass
10080,4,medium,winning,Pass
10084,4,medium,winning,Pass
10085,4,medium,winning,Pass
10086,4,medium,winning,Pass
10087,4,medium,winning,Run
10090,4,medium,winning,Run
10096,4,medium,winning,Run
10098,4,medium,winning,Pass
10105,4,medium,winning,Pass
10106,4,medium,winning,Pass
10108,4,medium,winning,Pass
10109,4,medium,winning,Pass
10118,4,medium,winning,Pass
10121,4,medium,winning,Run
10123,4,medium,winning,Pass
10124,4,medium,winning,Run
10129,4,medium,winning,Run
10134,4,medium,winning,Pass
10135,4,medium,winning,Pass
10136,4,medium,winning,Run
10138,4,medium,winning,Pass
10142,4,medium,winning,Pass
10146,4,medium,winning,Pass
10149,4,medium,winning,Pass
10154,4,medium,winning,Pass
10155,4,medium,winning,Pass
10157,4,medium,winning,Run
10164,4,medium,winning,Pass
10166,4,medium,winning,Run
10169,4,medium,winning,Run
10170,4,medium,winning,Pass
10173,4,medium,winning,Run
10177,4,medium,winning,Pass
10178,4,medium,winning,Pass
10179,4,medium,winning,Pass
10180,4,medium,winning,Pass
10187,4,medium,winning,Pass
10188,4,medium,winning,Pass
10189,4,medium,winning,Pass
10200,4,medium,winning,Pass
10211,4,medium,winning,Pass
10214,4,medium,winning,Pass
10216,4,medium,winning,Run
10217,4,medium,winning,Pass
10221,4,medium,winning,Pass
10223,4,medium,winning,Pass
10228,4,medium,winning,Pass
10229,4,medium,winning,Run
10230,4,medium,winning,Run
10231,4,medium,winning,Pass
10233,4,medium,winning,Run
10234,4,medium,winning,Pass
10236,4,medium,winning,Run
10237,4,medium,winning,Pass
10240,4,medium,winning,Pass
10242,4,medium,winning,Pass
10245,4,medium,winning,Pass
10248,4,medium,winning,Pass
10250,4,medium,winning,Run
10254,4,medium,winning,Pass
10257,4,medium,winning,Pass
10258,4,medium,winning,Pass
10259,4,medium,winning,Run
10266,4,medium,winning,Run
10268,4,medium,winning,Pass
10270,4,medium,winning,Pass
10271,4,medium,winning,Pass
10272,4,medium,winning,Pass
10273,4,medium,winning,Pass
10274,4,medium,winning,Pass
10276,4,medium,winning,Pass
10289,4,medium,winning,Pass
10292,4,medium,winning,Run
10293,4,medium,winning,Pass
10299,4,medium,winning,Pass
10301,4,medium,winning,Pass
10302,4,medium,winning,Pass
10303,4,medium,winning,Run
10307,4,medium,winning,Run
10315,4,medium,winning,Pass
10317,4,medium,winning,Pass
10319,4,medium,winning,Pass
10320,4,medium,winning,Pass
10322,4,medium,winning,Run
10324,4,medium,winning,Run
10327,4,medium,winning,Run
10333,4,medium,winning,Pass
10334,4,medium,winning,Pass
10339,4,medium,winning,Run
10340,4,medium,winning,Run
10346,4,medium,winning,Run
10349,4,medium,winning,Run
10361,4,medium,winning,Pass
10363,4,medium,winning,Pass
10369,4,medium,winning,Run
10370,4,medium,winning,Pass
10373,4,medium,winning,Run
10374,4,medium,winning,Pass
10375,4,medium,winning,Pass
10378,4,medium,winning,Pass
10380,4,medium,winning,Pass
10381,4,medium,winning,Run
10382,4,medium,winning,Pass
10385,4,medium,winning,Pass
10393,4,medium,winning,Run
10395,4,medium,winning,Pass
10396,4,medium,winning,Pass
10401,4,medium,winning,Pass
10405,4,medium,winning,Pass
10406,4,medium,winning,Run
10409,4,medium,winning,Run
10413,4,medium,winning,Run
10417,4,medium,winning,Pass
10418,4,medium,winning,Pass
10419,4,medium,winning,Pass
10425,4,medium,winning,Pass
10426,4,medium,winning,Pass
10431,4,medium,winning,Pass
10432,4,medium,winning,Pass
10438,4,medium,winning,Pass
10440,4,medium,winning,Run
10441,4,medium,winning,Run
10442,4,medium,winning,Pass
10443,4,medium,winning,Run
10447,4,medium,winning,Pass
10452,4,medium,winning,Pass
10455,4,medium,winning,Run
10456,4,medium,winning,Run
10457,4,medium,winning,Pass
10458,4,medium,winning,Pass
10461,4,medium,winning,Pass
10464,4,medium,winning,Pass
10465,4,medium,winning,Pass
10469,4,medium,winning,Run
10476,4,medium,winning,Pass
10478,4,medium,winning,Pass
10480,4,medium,winning,Run
10481,4,medium,winning,Pass
10483,4,medium,winning,Run
10489,4,medium,winning,Run
10491,4,medium,winning,Pass
10492,4,medium,winning,Run
10496,4,medium,winning,Pass
10498,4,medium,winning,Pass
10499,4,medium,winning,Run
10503,4,medium,winning,Run
10514,4,medium,winning,Pass
10515,4,medium,winning,Run
10518,4,medium,winning,Pass
10523,4,medium,winning,Run
10529,4,medium,winning,Pass
10534,4,medium,winning,Pass
10535,4,medium,winning,Run
10536,4,medium,winning,Run
10539,4,medium,winning,Pass
10541,4,medium,winning,Pass
10546,4,medium,winning,Pass
10555,4,medium,winning,Pass
10558,4,medium,winning,Pass
10560,4,medium,winning,Pass
10569,4,medium,winning,Run
10570,4,medium,winning,Pass
10574,4,medium,winning,Pass
10575,4,medium,winning,Pass
10577,4,medium,winning,Pass
10579,4,medium,winning,Run
10580,4,medium,winning,Pass
10583,4,medium,winning,Pass
10584,4,medium,winning,Pass
10587,4,medium,winning,Run
10588,4,medium,winning,Run
10589,4,medium,winning,Pass
10595,4,medium,winning,Pass
10597,4,medium,winning,Pass
10600,4,medium,winning,Run
10602,4,medium,winning,Pass
10603,4,medium,winning,Pass
10606,4,medium,winning,Run
10615,4,medium,winning,Pass
10617,4,medium,winning,Run
10618,4,medium,winning,Pass
10626,4,medium,winning,Run
10629,4,medium,winning,Pass
10631,4,medium,winning,Run
10636,4,medium,winning,Pass
10637,4,medium,winning,Pass
10641,4,medium,winning,Pass
10642,4,medium,winning,Pass
10644,4,medium,winning,Pass
10647,4,medium,winning,Pass
10648,4,medium,winning,Pass
10652,4,medium,winning,Pass
10655,4,medium,winning,Pass
10656,4,medium,winning,Pass
10657,4,medium,winning,Pass
10658,4,medium,winning,Pass
10662,4,medium,winning,Pass
10667,4,medium,winning,Run
10674,4,medium,winning,Pass
10676,4,medium,winning,Pass
10679,4,medium,winning,Pass
10681,4,medium,winning,Run
10682,4,medium,winning,Pass
10687,4,medium,winning,Run
10688,4,medium,winning,Pass
10689,4,medium,winning,Run
10691,4,medium,winning,Pass
10692,4,medium,winning,Run
10693,4,medium,winning,Pass
10696,4,medium,winning,Run
10697,4,medium,winning,Run
10698,4,medium,winning,Run
10699,4,medium,winning,Run
10700,4,medium,winning,Pass
